date,equity,cash,borrowed,holdings_val,leverage,drawdown,num_positions,active_holdings,regime
2012-11-21,1046.95,0.0,232.34,1279.29,1.22,0.0,2,"REGN,GILD",Bull_MidVol
2012-11-23,1057.67,0.0,232.34,1290.02,1.22,0.0,2,"REGN,GILD",Bull_MidVol
2012-11-26,1045.72,0.0,232.34,1278.06,1.22,1.13,2,"REGN,GILD",Bull_MidVol
2012-11-27,1042.94,0.0,232.34,1275.29,1.22,1.39,2,"REGN,GILD",Bull_MidVol
2012-11-28,1045.22,0.0,232.34,1277.56,1.22,1.18,2,"REGN,GILD",Bull_MidVol
2012-11-29,1112.1,0.0,232.34,1344.44,1.21,0.0,2,"REGN,GILD",Bull_MidVol
2012-11-30,1066.63,32.4,0.0,1034.23,0.97,4.09,2,"GILD,MPC",Bull_MidVol
2012-12-03,1064.68,32.4,0.0,1032.27,0.97,4.26,2,"GILD,MPC",Bull_MidVol
2012-12-04,1058.12,32.4,0.0,1025.72,0.97,4.85,2,"GILD,MPC",Bull_MidVol
2012-12-05,1048.89,32.4,0.0,1016.49,0.97,5.68,2,"GILD,MPC",Bull_MidVol
2012-12-06,1058.84,32.4,0.0,1026.44,0.97,4.79,2,"GILD,MPC",Bull_LowVol
2012-12-07,1073.34,32.4,0.0,1040.94,0.97,3.49,2,"GILD,MPC",Bull_LowVol
2012-12-10,1089.11,32.4,0.0,1056.71,0.97,2.07,2,"GILD,MPC",Bull_LowVol
2012-12-11,1093.85,32.4,0.0,1061.45,0.97,1.64,2,"GILD,MPC",Bull_LowVol
2012-12-12,1094.34,32.4,0.0,1061.94,0.97,1.6,2,"GILD,MPC",Bull_LowVol
2012-12-13,1089.29,32.4,0.0,1056.89,0.97,2.05,2,"GILD,MPC",Bull_LowVol
2012-12-14,1097.84,32.4,0.0,1065.44,0.97,1.28,2,"GILD,MPC",Bull_LowVol
2012-12-17,1105.68,32.4,0.0,1073.28,0.97,0.58,2,"GILD,MPC",Bull_LowVol
2012-12-18,1108.17,32.4,0.0,1075.77,0.97,0.35,2,"GILD,MPC",Bull_LowVol
2012-12-19,1094.0,32.4,0.0,1061.6,0.97,1.63,2,"GILD,MPC",Bull_LowVol
2012-12-20,1088.67,32.4,0.0,1056.27,0.97,2.11,2,"GILD,MPC",Bull_LowVol
2012-12-21,1082.73,32.4,0.0,1050.33,0.97,2.64,2,"GILD,MPC",Bull_LowVol
2012-12-24,1084.55,32.4,0.0,1052.15,0.97,2.48,2,"GILD,MPC",Bull_LowVol
2012-12-26,1076.0,32.4,0.0,1043.6,0.97,3.25,2,"GILD,MPC",Bull_LowVol
2012-12-27,1080.49,32.4,0.0,1048.09,0.97,2.84,2,"GILD,MPC",Bull_LowVol
2012-12-28,1069.58,32.4,0.0,1037.18,0.97,3.82,2,"GILD,MPC",Bull_LowVol
2012-12-31,988.01,0.0,187.2,1175.21,1.19,11.16,2,"GILD,REGN",Bull_LowVol
2013-01-02,1043.11,0.0,187.2,1230.31,1.18,6.2,2,"GILD,REGN",Bull_MidVol
2013-01-03,1040.27,0.0,187.2,1227.48,1.18,6.46,2,"GILD,REGN",Bull_MidVol
2013-01-04,1046.0,0.0,187.2,1233.2,1.18,5.94,2,"GILD,REGN",Bull_MidVol
2013-01-07,1058.85,0.0,187.2,1246.05,1.18,4.79,2,"GILD,REGN",Bull_MidVol
2013-01-08,1034.47,0.0,187.2,1221.67,1.18,6.98,2,"GILD,REGN",Bull_MidVol
2013-01-09,1068.09,0.0,187.2,1255.29,1.18,3.96,2,"GILD,REGN",Bull_MidVol
2013-01-10,1070.16,0.0,187.2,1257.36,1.17,3.77,2,"GILD,REGN",Bull_MidVol
2013-01-11,1051.08,0.0,187.2,1238.29,1.18,5.49,2,"GILD,REGN",Bull_MidVol
2013-01-14,1049.17,0.0,187.2,1236.37,1.18,5.66,2,"GILD,REGN",Bull_MidVol
2013-01-15,1026.03,0.0,187.2,1213.23,1.18,7.74,2,"GILD,REGN",Bull_MidVol
2013-01-16,1002.9,0.0,187.2,1190.11,1.19,9.82,2,"GILD,REGN",Bull_MidVol
2013-01-17,1002.78,0.0,187.2,1189.99,1.19,9.83,2,"GILD,REGN",Bull_LowVol
2013-01-18,999.3,0.0,187.2,1186.51,1.19,10.14,2,"GILD,REGN",Bull_LowVol
2013-01-22,1029.99,0.0,187.2,1217.2,1.18,7.38,2,"GILD,REGN",Bull_LowVol
2013-01-23,1029.35,0.0,187.2,1216.55,1.18,7.44,2,"GILD,REGN",Bull_LowVol
2013-01-24,1023.71,0.0,187.2,1210.92,1.18,7.95,2,"GILD,REGN",Bull_MidVol
2013-01-25,1034.95,0.0,187.2,1222.16,1.18,6.94,2,"GILD,REGN",Bull_LowVol
2013-01-28,1015.95,0.0,187.2,1203.15,1.18,8.65,2,"GILD,REGN",Bull_LowVol
2013-01-29,1039.49,0.0,187.2,1226.69,1.18,6.53,2,"GILD,REGN",Bull_LowVol
2013-01-30,1038.04,0.0,187.2,1225.24,1.18,6.66,2,"GILD,REGN",Bull_LowVol
2013-01-31,1032.57,0.0,335.09,1367.66,1.32,7.15,2,"REGN,URI",Bull_LowVol
2013-02-01,1046.09,0.0,335.09,1381.18,1.32,5.93,2,"REGN,URI",Bull_LowVol
2013-02-04,1019.04,0.0,335.09,1354.13,1.33,8.37,2,"REGN,URI",Bull_LowVol
2013-02-05,1029.1,0.0,335.09,1364.18,1.33,7.46,2,"REGN,URI",Bull_LowVol
2013-02-06,1025.2,0.0,335.09,1360.29,1.33,7.81,2,"REGN,URI",Bull_LowVol
2013-02-07,1007.34,0.0,335.09,1342.43,1.33,9.42,2,"REGN,URI",Bull_LowVol
2013-02-08,1023.21,0.0,335.09,1358.3,1.33,7.99,2,"REGN,URI",Bull_LowVol
2013-02-11,1046.35,0.0,335.09,1381.44,1.32,5.91,2,"REGN,URI",Bull_LowVol
2013-02-12,1047.36,0.0,335.09,1382.45,1.32,5.82,2,"REGN,URI",Bull_LowVol
2013-02-13,1070.6,0.0,335.09,1405.68,1.31,3.73,2,"REGN,URI",Bull_LowVol
2013-02-14,1070.18,0.0,335.09,1405.27,1.31,3.77,2,"REGN,URI",Bull_LowVol
2013-02-15,1038.81,0.0,335.09,1373.9,1.32,6.59,2,"REGN,URI",Bull_LowVol
2013-02-19,1026.71,0.0,335.09,1361.8,1.33,7.68,2,"REGN,URI",Bull_LowVol
2013-02-20,988.91,0.0,335.09,1324.0,1.34,11.08,2,"REGN,URI",Bull_LowVol
2013-02-21,968.89,0.0,335.09,1303.97,1.35,12.88,2,"REGN,URI",Bull_LowVol
2013-02-22,993.66,0.0,335.09,1328.75,1.34,10.65,2,"REGN,URI",Bull_LowVol
2013-02-25,963.89,0.0,335.09,1298.98,1.35,13.33,2,"REGN,URI",Bull_LowVol
2013-02-26,981.35,0.0,335.09,1316.44,1.34,11.76,2,"REGN,URI",Bull_LowVol
2013-02-27,1012.08,0.0,335.09,1347.16,1.33,8.99,2,"REGN,URI",Bull_LowVol
2013-02-28,1023.15,0.0,1.85,1025.01,1.0,8.0,2,"VLO,MPC",Bull_LowVol
2013-03-01,1047.98,0.0,1.85,1049.83,1.0,5.77,2,"VLO,MPC",Bull_LowVol
2013-03-04,1098.44,0.0,1.85,1100.29,1.0,1.23,2,"VLO,MPC",Bull_LowVol
2013-03-05,1089.07,0.0,1.85,1090.92,1.0,2.07,2,"VLO,MPC",Bull_LowVol
2013-03-06,1080.64,0.0,1.85,1082.5,1.0,2.83,2,"VLO,MPC",Bull_LowVol
2013-03-07,1066.26,0.0,1.85,1068.12,1.0,4.12,2,"VLO,MPC",Bull_LowVol
2013-03-08,1059.05,0.0,1.85,1060.91,1.0,4.77,2,"VLO,MPC",Bull_LowVol
2013-03-11,1031.7,0.0,1.85,1033.56,1.0,7.23,2,"VLO,MPC",Bull_LowVol
2013-03-12,1059.45,0.0,1.85,1061.3,1.0,4.73,2,"VLO,MPC",Bull_LowVol
2013-03-13,1021.86,0.0,1.85,1023.72,1.0,8.11,2,"VLO,MPC",Bull_LowVol
2013-03-14,1031.94,0.0,1.85,1033.8,1.0,7.21,2,"VLO,MPC",Bull_LowVol
2013-03-15,1037.25,0.0,1.85,1039.11,1.0,6.73,2,"VLO,MPC",Bull_LowVol
2013-03-18,1044.55,0.0,1.85,1046.41,1.0,6.07,2,"VLO,MPC",Bull_LowVol
2013-03-19,1040.0,0.0,1.85,1041.86,1.0,6.48,2,"VLO,MPC",Bull_LowVol
2013-03-20,1062.16,0.0,1.85,1064.02,1.0,4.49,2,"VLO,MPC",Bull_LowVol
2013-03-21,1042.2,0.0,1.85,1044.06,1.0,6.28,2,"VLO,MPC",Bull_LowVol
2013-03-22,1055.87,0.0,1.85,1057.73,1.0,5.06,2,"VLO,MPC",Bull_LowVol
2013-03-25,1052.0,0.0,1.85,1053.86,1.0,5.4,2,"VLO,MPC",Bull_LowVol
2013-03-26,1064.19,0.0,1.85,1066.05,1.0,4.31,2,"VLO,MPC",Bull_LowVol
2013-03-27,1056.61,0.0,1.85,1058.47,1.0,4.99,2,"VLO,MPC",Bull_LowVol
2013-03-28,1062.43,0.0,1.85,1064.28,1.0,4.47,2,"VLO,MPC",Bull_LowVol
2013-04-01,1057.81,0.0,1.85,1059.66,1.0,4.88,2,"VLO,MPC",Bull_LowVol
2013-04-02,1002.08,0.0,1.85,1003.93,1.0,9.89,2,"VLO,MPC",Bull_LowVol
2013-04-03,956.57,0.0,1.85,958.43,1.0,13.98,2,"VLO,MPC",Bull_LowVol
2013-04-04,973.67,0.0,1.85,975.53,1.0,12.45,2,"VLO,MPC",Bull_LowVol
2013-04-05,978.4,0.0,1.85,980.26,1.0,12.02,2,"VLO,MPC",Bull_LowVol
2013-04-08,985.98,0.0,1.85,987.83,1.0,11.34,2,"VLO,MPC",Bull_LowVol
2013-04-09,1000.87,0.0,1.85,1002.73,1.0,10.0,2,"VLO,MPC",Bull_LowVol
2013-04-10,1001.69,0.0,1.85,1003.54,1.0,9.93,2,"VLO,MPC",Bull_LowVol
2013-04-11,968.28,0.0,1.85,970.14,1.0,12.93,2,"VLO,MPC",Bull_LowVol
2013-04-12,953.53,0.0,1.85,955.39,1.0,14.26,2,"VLO,MPC",Bull_LowVol
2013-04-15,912.51,0.0,1.85,914.36,1.0,17.95,2,"VLO,MPC",Bull_LowVol
2013-04-16,930.33,0.0,1.85,932.18,1.0,16.34,2,"VLO,MPC",Bull_LowVol
2013-04-17,900.44,439.55,0.0,460.89,0.51,19.03,1,MPC,Bull_MidVol
2013-04-18,902.73,439.55,0.0,463.17,0.51,18.83,1,MPC,Bull_MidVol
2013-04-19,913.31,439.55,0.0,473.76,0.52,17.87,1,MPC,Bull_MidVol
2013-04-22,920.77,439.55,0.0,481.22,0.52,17.2,1,MPC,Bull_MidVol
2013-04-23,930.16,439.55,0.0,490.61,0.53,16.36,1,MPC,Bull_MidVol
2013-04-24,936.6,439.55,0.0,497.04,0.53,15.78,1,MPC,Bull_MidVol
2013-04-25,930.58,439.55,0.0,491.03,0.53,16.32,1,MPC,Bull_MidVol
2013-04-26,928.96,439.55,0.0,489.4,0.53,16.47,1,MPC,Bull_MidVol
2013-04-29,935.33,439.55,0.0,495.78,0.53,15.89,1,MPC,Bull_MidVol
2013-04-30,910.3,73.08,0.0,837.22,0.92,18.15,2,"MPC,MU",Bull_MidVol
2013-05-01,872.34,73.08,0.0,799.26,0.92,21.56,2,"MPC,MU",Bull_MidVol
2013-05-02,891.02,73.08,0.0,817.94,0.92,19.88,2,"MPC,MU",Bull_MidVol
2013-05-03,916.89,73.08,0.0,843.82,0.92,17.55,2,"MPC,MU",Bull_MidVol
2013-05-06,935.42,73.08,0.0,862.34,0.92,15.89,2,"MPC,MU",Bull_MidVol
2013-05-07,950.19,73.08,0.0,877.11,0.92,14.56,2,"MPC,MU",Bull_MidVol
2013-05-08,943.65,73.08,0.0,870.57,0.92,15.15,2,"MPC,MU",Bull_MidVol
2013-05-09,961.06,73.08,0.0,887.98,0.92,13.58,2,"MPC,MU",Bull_MidVol
2013-05-10,958.77,73.08,0.0,885.7,0.92,13.79,2,"MPC,MU",Bull_MidVol
2013-05-13,946.96,73.08,0.0,873.89,0.92,14.85,2,"MPC,MU",Bull_LowVol
2013-05-14,957.15,73.08,0.0,884.08,0.92,13.93,2,"MPC,MU",Bull_LowVol
2013-05-15,974.94,73.08,0.0,901.87,0.93,12.33,2,"MPC,MU",Bull_LowVol
2013-05-16,977.12,73.08,0.0,904.05,0.93,12.14,2,"MPC,MU",Bull_LowVol
2013-05-17,1011.97,73.08,0.0,938.9,0.93,9.0,2,"MPC,MU",Bull_LowVol
2013-05-20,1019.69,73.08,0.0,946.62,0.93,8.31,2,"MPC,MU",Bull_LowVol
2013-05-21,1010.08,73.08,0.0,937.0,0.93,9.17,2,"MPC,MU",Bull_LowVol
2013-05-22,995.44,73.08,0.0,922.36,0.93,10.49,2,"MPC,MU",Bull_LowVol
2013-05-23,1013.15,73.08,0.0,940.07,0.93,8.9,2,"MPC,MU",Bull_LowVol
2013-05-24,1019.1,73.08,0.0,946.02,0.93,8.36,2,"MPC,MU",Bull_LowVol
2013-05-28,1036.69,73.08,0.0,963.61,0.93,6.78,2,"MPC,MU",Bull_LowVol
2013-05-29,1038.39,73.08,0.0,965.31,0.93,6.63,2,"MPC,MU",Bull_LowVol
2013-05-30,1039.69,73.08,0.0,966.62,0.93,6.51,2,"MPC,MU",Bull_LowVol
2013-05-31,1022.01,0.0,1.87,1023.88,1.0,8.1,2,"VRTX,TSLA",Bull_LowVol
2013-06-03,989.32,0.0,1.87,991.19,1.0,11.04,2,"VRTX,TSLA",Bull_LowVol
2013-06-04,994.26,0.0,1.87,996.13,1.0,10.6,2,"VRTX,TSLA",Bull_LowVol
2013-06-05,987.62,0.0,1.87,989.49,1.0,11.19,2,"VRTX,TSLA",Bull_LowVol
2013-06-06,1004.68,0.0,1.87,1006.54,1.0,9.66,2,"VRTX,TSLA",Bull_LowVol
2013-06-07,1059.98,0.0,1.87,1061.85,1.0,4.69,2,"VRTX,TSLA",Bull_LowVol
2013-06-10,1052.13,0.0,1.87,1053.99,1.0,5.39,2,"VRTX,TSLA",Bull_LowVol
2013-06-11,1012.48,0.0,1.87,1014.35,1.0,8.96,2,"VRTX,TSLA",Bull_LowVol
2013-06-12,1021.2,0.0,1.87,1023.06,1.0,8.17,2,"VRTX,TSLA",Bull_LowVol
2013-06-13,1039.52,0.0,1.87,1041.39,1.0,6.53,2,"VRTX,TSLA",Bull_LowVol
2013-06-14,1034.69,0.0,1.87,1036.56,1.0,6.96,2,"VRTX,TSLA",Bull_LowVol
2013-06-17,1033.96,0.0,1.87,1035.83,1.0,7.03,2,"VRTX,TSLA",Bull_LowVol
2013-06-18,1040.3,0.0,1.87,1042.16,1.0,6.46,2,"VRTX,TSLA",Bull_LowVol
2013-06-19,1040.66,0.0,1.87,1042.53,1.0,6.42,2,"VRTX,TSLA",Bull_LowVol
2013-06-20,1009.03,0.0,1.87,1010.9,1.0,9.27,2,"VRTX,TSLA",Bull_LowVol
2013-06-21,1002.29,0.0,1.87,1004.16,1.0,9.87,2,"VRTX,TSLA",Bull_LowVol
2013-06-24,1016.64,0.0,1.87,1018.51,1.0,8.58,2,"VRTX,TSLA",Bull_LowVol
2013-06-25,1030.68,0.0,1.87,1032.55,1.0,7.32,2,"VRTX,TSLA",Bull_LowVol
2013-06-26,1062.09,0.0,1.87,1063.96,1.0,4.5,2,"VRTX,TSLA",Bull_MidVol
2013-06-27,1081.28,0.0,1.87,1083.15,1.0,2.77,2,"VRTX,TSLA",Bull_MidVol
2013-06-28,1068.06,9.13,0.0,1058.93,0.99,3.96,2,"TSLA,MU",Bull_MidVol
2013-07-01,1144.52,9.13,0.0,1135.39,0.99,0.0,2,"TSLA,MU",Bull_MidVol
2013-07-02,1150.16,9.13,0.0,1141.03,0.99,0.0,2,"TSLA,MU",Bull_MidVol
2013-07-03,1127.31,9.13,0.0,1118.17,0.99,1.99,2,"TSLA,MU",Bull_LowVol
2013-07-05,1168.04,9.13,0.0,1158.91,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-08,1175.84,9.13,0.0,1166.71,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-09,1177.09,9.13,0.0,1167.96,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-10,1159.02,9.13,0.0,1149.88,0.99,1.54,2,"TSLA,MU",Bull_LowVol
2013-07-11,1187.56,9.13,0.0,1178.43,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-12,1221.2,9.13,0.0,1212.07,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-15,1206.06,9.13,0.0,1196.93,0.99,1.24,2,"TSLA,MU",Bull_LowVol
2013-07-16,1067.24,9.13,0.0,1058.1,0.99,12.61,2,"TSLA,MU",Bull_LowVol
2013-07-17,1158.58,9.13,0.0,1149.45,0.99,5.13,2,"TSLA,MU",Bull_LowVol
2013-07-18,1150.46,9.13,0.0,1141.33,0.99,5.79,2,"TSLA,MU",Bull_LowVol
2013-07-19,1156.18,9.13,0.0,1147.04,0.99,5.32,2,"TSLA,MU",Bull_LowVol
2013-07-22,1179.33,9.13,0.0,1170.19,0.99,3.43,2,"TSLA,MU",Bull_LowVol
2013-07-23,1178.94,9.13,0.0,1169.81,0.99,3.46,2,"TSLA,MU",Bull_LowVol
2013-07-24,1162.86,9.13,0.0,1153.73,0.99,4.78,2,"TSLA,MU",Bull_LowVol
2013-07-25,1184.21,9.13,0.0,1175.08,0.99,3.03,2,"TSLA,MU",Bull_LowVol
2013-07-26,1215.69,9.13,0.0,1206.56,0.99,0.45,2,"TSLA,MU",Bull_LowVol
2013-07-29,1255.1,9.13,0.0,1245.97,0.99,0.0,2,"TSLA,MU",Bull_LowVol
2013-07-30,1234.35,9.13,0.0,1225.22,0.99,1.65,2,"TSLA,MU",Bull_LowVol
2013-07-31,1263.23,0.0,44.61,1307.84,1.04,0.05,2,"TSLA,MU",Bull_LowVol
2013-08-01,1279.47,0.0,44.61,1324.08,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-02,1297.44,0.0,44.61,1342.05,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-05,1362.72,0.0,44.61,1407.33,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-06,1342.22,0.0,44.61,1386.83,1.03,1.5,2,"TSLA,MU",Bull_LowVol
2013-08-07,1273.6,0.0,44.61,1318.21,1.04,6.54,2,"TSLA,MU",Bull_LowVol
2013-08-08,1427.88,0.0,44.61,1472.49,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-09,1424.85,0.0,44.61,1469.46,1.03,0.21,2,"TSLA,MU",Bull_LowVol
2013-08-12,1377.56,0.0,44.61,1422.17,1.03,3.52,2,"TSLA,MU",Bull_LowVol
2013-08-13,1383.74,0.0,44.61,1428.35,1.03,3.09,2,"TSLA,MU",Bull_LowVol
2013-08-14,1333.09,0.0,44.61,1377.7,1.03,6.64,2,"TSLA,MU",Bull_LowVol
2013-08-15,1322.5,0.0,44.61,1367.11,1.03,7.38,2,"TSLA,MU",Bull_LowVol
2013-08-16,1338.58,0.0,44.61,1383.2,1.03,6.25,2,"TSLA,MU",Bull_LowVol
2013-08-19,1357.46,0.0,44.61,1402.07,1.03,4.93,2,"TSLA,MU",Bull_LowVol
2013-08-20,1394.32,0.0,44.61,1438.93,1.03,2.35,2,"TSLA,MU",Bull_LowVol
2013-08-21,1377.56,0.0,44.61,1422.17,1.03,3.52,2,"TSLA,MU",Bull_LowVol
2013-08-22,1454.69,0.0,44.61,1499.3,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-23,1492.03,0.0,44.61,1536.64,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-26,1509.26,0.0,44.61,1553.87,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-27,1519.9,0.0,44.61,1564.52,1.03,0.0,2,"TSLA,MU",Bull_LowVol
2013-08-28,1516.63,0.0,44.61,1561.24,1.03,0.22,2,"TSLA,MU",Bull_LowVol
2013-08-29,1519.79,0.0,44.61,1564.4,1.03,0.01,2,"TSLA,MU",Bull_LowVol
2013-08-30,1542.12,0.0,92.95,1635.08,1.06,0.05,2,"TSLA,MU",Bull_LowVol
2013-09-03,1551.5,0.0,92.95,1644.46,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-04,1581.31,0.0,92.95,1674.26,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-05,1585.28,0.0,92.95,1678.23,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-06,1563.98,0.0,92.95,1656.93,1.06,1.34,2,"TSLA,MU",Bull_LowVol
2013-09-09,1522.65,0.0,92.95,1615.61,1.06,3.95,2,"TSLA,MU",Bull_LowVol
2013-09-10,1581.65,0.0,92.95,1674.6,1.06,0.23,2,"TSLA,MU",Bull_LowVol
2013-09-11,1564.35,0.0,92.95,1657.3,1.06,1.32,2,"TSLA,MU",Bull_LowVol
2013-09-12,1568.96,0.0,92.95,1661.92,1.06,1.03,2,"TSLA,MU",Bull_LowVol
2013-09-13,1573.77,0.0,92.95,1666.72,1.06,0.73,2,"TSLA,MU",Bull_LowVol
2013-09-16,1587.33,0.0,92.95,1680.29,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-17,1593.53,0.0,92.95,1686.49,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-18,1603.08,0.0,92.95,1696.04,1.06,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-19,1692.78,0.0,92.95,1785.73,1.05,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-20,1737.43,0.0,92.95,1830.39,1.05,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-23,1715.44,0.0,92.95,1808.4,1.05,1.27,2,"TSLA,MU",Bull_LowVol
2013-09-24,1724.83,0.0,92.95,1817.78,1.05,0.73,2,"TSLA,MU",Bull_LowVol
2013-09-25,1746.18,0.0,92.95,1839.14,1.05,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-26,1784.16,0.0,92.95,1877.12,1.05,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-27,1805.32,0.0,92.95,1898.28,1.05,0.0,2,"TSLA,MU",Bull_LowVol
2013-09-30,1823.49,0.0,66.01,1889.5,1.04,0.0,2,"TSLA,META",Bull_LowVol
2013-10-01,1821.96,0.0,66.01,1887.97,1.04,0.08,2,"TSLA,META",Bull_LowVol
2013-10-02,1726.02,0.0,66.01,1792.03,1.04,5.35,2,"TSLA,META",Bull_LowVol
2013-10-03,1657.82,0.0,66.01,1723.83,1.04,9.09,2,"TSLA,META",Bull_LowVol
2013-10-04,1731.8,0.0,66.01,1797.81,1.04,5.03,2,"TSLA,META",Bull_LowVol
2013-10-07,1744.47,0.0,66.01,1810.48,1.04,4.33,2,"TSLA,META",Bull_LowVol
2013-10-08,1654.13,0.0,66.01,1720.14,1.04,9.29,2,"TSLA,META",Bull_LowVol
2013-10-09,1604.56,0.0,66.01,1670.57,1.04,12.01,2,"TSLA,META",Bull_LowVol
2013-10-10,1653.88,0.0,66.01,1719.89,1.04,9.3,2,"TSLA,META",Bull_LowVol
2013-10-11,1699.77,0.0,66.01,1765.78,1.04,6.78,2,"TSLA,META",Bull_LowVol
2013-10-14,1710.72,0.0,66.01,1776.73,1.04,6.18,2,"TSLA,META",Bull_LowVol
2013-10-15,1743.89,0.0,66.01,1809.9,1.04,4.37,2,"TSLA,META",Bull_LowVol
2013-10-16,1752.86,0.0,66.01,1818.86,1.04,3.87,2,"TSLA,META",Bull_LowVol
2013-10-17,1754.67,0.0,66.01,1820.68,1.04,3.77,2,"TSLA,META",Bull_LowVol
2013-10-18,1774.06,0.0,66.01,1840.07,1.04,2.71,2,"TSLA,META",Bull_LowVol
2013-10-21,1686.29,0.0,66.01,1752.3,1.04,7.52,2,"TSLA,META",Bull_LowVol
2013-10-22,1669.41,0.0,66.01,1735.42,1.04,8.45,2,"TSLA,META",Bull_LowVol
2013-10-23,1608.27,0.0,66.01,1674.27,1.04,11.8,2,"TSLA,META",Bull_LowVol
2013-10-24,1680.41,0.0,66.01,1746.42,1.04,7.85,2,"TSLA,META",Bull_LowVol
2013-10-25,1649.27,0.0,66.01,1715.28,1.04,9.55,2,"TSLA,META",Bull_LowVol
2013-10-28,1583.17,0.0,66.01,1649.18,1.04,13.18,2,"TSLA,META",Bull_LowVol
2013-10-29,1589.8,0.0,66.01,1655.8,1.04,12.82,2,"TSLA,META",Bull_LowVol
2013-10-30,1545.6,0.0,66.01,1611.61,1.04,15.24,2,"TSLA,META",Bull_LowVol
2013-10-31,1562.2,0.0,9.19,1571.39,1.01,14.33,2,"TSLA,MU",Bull_LowVol
2013-11-01,1578.0,0.0,9.19,1587.2,1.01,13.46,2,"TSLA,MU",Bull_LowVol
2013-11-04,1686.1,0.0,9.19,1695.3,1.01,7.53,2,"TSLA,MU",Bull_LowVol
2013-11-05,1694.91,0.0,9.19,1704.1,1.01,7.05,2,"TSLA,MU",Bull_LowVol
2013-11-06,1489.87,0.0,9.19,1499.06,1.01,18.3,2,"TSLA,MU",Bull_LowVol
2013-11-07,1404.03,0.0,9.19,1413.22,1.01,23.0,2,"TSLA,MU",Bull_LowVol
2013-11-08,1396.56,0.0,9.19,1405.76,1.01,23.41,2,"TSLA,MU",Bull_LowVol
2013-11-11,1452.55,0.0,9.19,1461.75,1.01,20.34,2,"TSLA,MU",Bull_LowVol
2013-11-12,1404.55,0.0,9.19,1413.74,1.01,22.97,2,"TSLA,MU",Bull_LowVol
2013-11-13,1416.75,0.0,9.19,1425.94,1.01,22.31,2,"TSLA,MU",Bull_LowVol
2013-11-14,1412.84,0.0,9.19,1422.03,1.01,22.52,2,"TSLA,MU",Bull_LowVol
2013-11-15,1400.66,0.0,9.19,1409.86,1.01,23.19,2,"TSLA,MU",Bull_LowVol
2013-11-18,1288.41,0.0,9.19,1297.61,1.01,29.34,2,"TSLA,MU",Bull_LowVol
2013-11-19,1319.89,0.0,9.19,1329.08,1.01,27.62,2,"TSLA,MU",Bull_LowVol
2013-11-20,1276.08,0.0,9.19,1285.27,1.01,30.02,2,"TSLA,MU",Bull_LowVol
2013-11-21,1304.85,0.0,9.19,1314.04,1.01,28.44,2,"TSLA,MU",Bull_LowVol
2013-11-22,1302.7,0.0,9.19,1311.89,1.01,28.56,2,"TSLA,MU",Bull_LowVol
2013-11-25,1292.63,0.0,9.19,1301.83,1.01,29.11,2,"TSLA,MU",Bull_LowVol
2013-11-26,1297.88,0.0,9.19,1307.08,1.01,28.82,2,"TSLA,MU",Bull_LowVol
2013-11-27,1363.77,0.0,9.19,1372.96,1.01,25.21,2,"TSLA,MU",Bull_LowVol
2013-11-29,1364.71,88.55,0.0,1276.16,0.94,25.16,2,"TSLA,NFLX",Bull_LowVol
2013-12-02,1338.81,88.55,0.0,1250.26,0.93,26.58,2,"TSLA,NFLX",Bull_LowVol
2013-12-03,1499.79,88.55,0.0,1411.24,0.94,17.75,2,"TSLA,NFLX",Bull_LowVol
2013-12-04,1449.51,88.55,0.0,1360.96,0.94,20.51,2,"TSLA,NFLX",Bull_LowVol
2013-12-05,1462.9,88.55,0.0,1374.35,0.94,19.77,2,"TSLA,NFLX",Bull_LowVol
2013-12-06,1435.61,88.55,0.0,1347.06,0.94,21.27,2,"TSLA,NFLX",Bull_LowVol
2013-12-09,1469.93,88.55,0.0,1381.38,0.94,19.39,2,"TSLA,NFLX",Bull_LowVol
2013-12-10,1480.14,88.55,0.0,1391.59,0.94,18.83,2,"TSLA,NFLX",Bull_LowVol
